-0.7829999999999886,-0.7831533266212211,-0.7836100371499642,-0.7843604072662563,-0.7853885062945529,-0.7866726035785051,-0.7881857208566189,-0.7898963147201813,-0.7917690695637082,-0.7937657783828397,-0.7958462864287341,-0.7979694711601022,-0.8000942311871362,-0.8021804569914137,-0.8041899571200537,-0.8060873152522652,-0.8078406559574962,-0.8094223000196087,-0.8108092937844177,-0.8119838009758613,-0.812933349686106,-0.8136509316363979,-0.8141349551872861,-0.8143890578099193,-0.8144217876842594,-0.8142461676461208,-0.8138791577603365,-0.813341035268089,-0.8126547124798122,-0.8118450143214331,-0.8109379376749012,-0.8099599143914594,-0.808937098927899,-0.807894700013249,-0.8068563736654493,-0.8058436923299753,-0.8048757020024714,-0.8039685760316143,-0.8031353709872944,-0.8023858866345995,-0.801726628784655,-0.8011608707012662,-0.8006888059198365,-0.8003077828622976,-0.8000126095737479,-0.7997959153121352,-0.7996485546232295,-0.7995600389430675,-0.799518980685571,-0.7995135351740139,-0.7995318266261648,-0.7995623456556881,-0.7995943073469832,-0.7996179608287671,-0.799624843339115,-0.7996079739638376,-0.7995619844632339,-0.7994831868036131,-0.7993695791086228,-0.7992207936770069,-0.7990379924224112,-0.7988237165317214,-0.7985816982767654,-0.7983166437274221,-0.7980339955915284,-0.7977396855496025,-0.7974398852723162,-0.7971407648284601,-0.7968482664419678,-0.7965679005773906,-0.7963045701686016,-0.7960624275042388,-0.7958447668963982,-0.79565395483781,-0.7954913979472095,-0.7953575476601122,-0.7952519393854659,-0.7951732627549981,-0.7951194586719862,-0.7950878381432289,-0.795075217367354,-0.7950780632622546,-0.7950926435437105,-0.795115175608627,-0.7951419688148073,-0.7951695552640314,-0.7951948048602294,-0.7952150211995765,-0.7952280157213486,-0.7952321584725018,-0.7952264047802171,-0.7952102980506507,-0.7951839497865497,-0.7951479987120103,-0.7951035515839997,-0.7950521088367188,-0.7949954786309636,-0.7949356831565223,-0.794874861157158,-0.7948151706165196,-0.7947586953664816,-0.7947073590688964,-0.7946628495942348,-0.794626556296172,-0.7945995220829969,-0.7945824115397692,-0.7945754956853724,-0.7945786532819576,-0.7945913879757932,-0.7946128599611967,-0.794641930343744,-0.7946772159521611,-0.7947171520236905,-0.7947600599741322,-0.794804217365724,-0.7948479272034608,-0.794889583819028,-0.7949277328325443,-0.7949611230036411,-0.7949887481797393,-0.7950098780028202,-0.7950240765272953,-0.7950312084101173,-0.7950314328399268,-0.7950251858547864,-0.7950131521399469,-0.7949962277816306,-0.7949754757669373,-0.7949520762531603,-0.7949272737752653,-0.7949023236149884,-0.794878439519348,-0.794856744834467,-0.7948382289198259,-0.7948237104387139,-0.7948138087954493,-0.7948089246234761,-0.7948092298365689,-0.7948146673544539,-0.7948249602205679,-0.7948396294588765,-0.7948580196829724,-0.7948793311863607,-0.7949026570179432,-0.7949270233885939,-0.7949514316678503,-0.7949749002156054,-0.7949965043508177,-0.7950154128833761,-0.7950309198194352,-0.7950424700857379,-0.7950496783937261,-0.7950523406673937,-0.7950504377768269,-0.7950441316390345,-0.7950337540559007,-0.7950197889439038,-0.795002848860656,-0.7949836469401972,-0.7949629655051154,-0.7949416227240729,-0.7949204387255372,-0.7949002025624213,-0.7948816413500374,-0.7948653927757993,-0.7948519820097069,-0.7948418038380793,-0.7948351106084176,-0.7948320063210174,-0.7948324469436843,-0.7948362467702837,-0.7948430904021311,-0.7948525497129145,-0.7948641049710631,-0.7948771691451058,-0.7948911143125754,-0.7949052990346122,-0.7949190955477767,-0.7949319156609629,-0.7949432343260492,-0.7949526099717178,-0.7949597008447845,-0.7949642767853077,-0.7949662260627274,-0.7949655571116109,-0.7949623952184662,-0.794956974416909,-0.7949496250389171,-0.7949407575377155,-0.7949308433366177,-0.7949203935630051,-0.7949099365939531,-0.7948999953680516,-0.7948910654063054,-0.794883594435116,-0.7948779644189727,-0.7948744766940375,-0.7948733407514771,-0.7948746670577522,-0.7948784641249691,-0.7948846398651894,-0.7948930070858348,-0.7949032928159695,-0.7949151510020667,-0.7949281779826886,-0.7949419300491202,-0.7949559423270532,-0.7949697481752631,-0.7949828982918291,-0.7949949787463122,-0.7950056272156983,-0.7950145467897687,-0.7950215168237607,-0.7950264004476053,-0.7950291484860177,-0.7950297996960264,-0.7950284773817861,-0.7950253825944066,-0.7950207842611833,-0.7950150067085033,-0.7950084151413129,-0.7950013997156853,-0.7949943588871666,-0.7949876827347797,-0.7949817369487033,-0.7949768481296817,-0.7949732909823422,-0.7949712778959604,-0.7949709512988984,-0.7949723790515973,-0.7949755530130937,-0.7949803907827196,-0.7949867404878342,-0.7949943883651712,-0.7950030687728081,-0.7950124761760838,-0.7950222785776158,-0.7950321318115466,-0.7950416940969589,-0.7950506402455106,-0.795058674943585,-0.7950655445777639,-0.7950710471421929,-0.7950750398538664,-0.7950774442032886,-0.795078248278837,-0.7950775063188124,-0.7950753355606233,-0.7950719105672361,-0.7950674553122549,-0.7950622333929107,-0.7950565368113471,-0.7950506738162806,-0.7950449563275475,-0.7950396874744345,-0.7950351497648515,-0.7950315943675573,-0.7950292319353376,-0.7950282253259944,-0.7950286844933543,-0.7950306637260437,-0.7950341613114963,-0.7950391216008265,-0.79504543935106,-0.7950529661288068,-0.7950615184774431,-0.7950708874815278,-0.7950808493100683,-0.7950911762862525,-0.7951016480164924,-0.7951120621164238,-0.7951222440952315,-0.7951320560012265,-0.7951414034887849,-0.7951502410371201,-0.7951585751316902,-0.795166465305888,-0.7951740230303749,-0.7951814085261494,-0.7951888256617018,-0.7951965151707874,-0.7952047464926274,-0.7952138085880496,-0.7952240001213413,-0.7952356194171895,-0.7952489546043631,-0.7952642743430263,-0.795281819501581,-0.7953017961032685,-0.7953243698044589,-0.7953496620983846,-0.7953777483627816,-0.7954086577909015,-0.7954423751658872,-0.7954788443618325,-0.7955179733842462,-0.7955596407007384,-0.7956037025622477,-0.7956500009777009,-0.7956983719822491,-0.7957486538317089,-0.7958006947638107,-0.7958543599896722,-0.7959095376155161,-0.79596614324325,-0.7960241230570823,-0.7960834552691699,-0.7961441498676652,-0.7962062466824674,-0.7962698118544442,-0.7963349328600606,-0.7964017123024844,-0.7964702607300541,-0.7965406887815037,-0.7966130989831276,-0.7966875775352503,-0.7967641864236176,-0.796842956175852,-0.7969238795548604,-0.7970069064412498,-0.7970919401072646,-0.7971788350277154,-0.7972673963111948,-0.7973573807702508,-0.7974484995848459,-0.7975404224519245,-0.7976327830578227,-0.7977251856617513,-0.7978172125395848,-0.797908432009132,-0.7979984067419041,-0.7980867020627032,-0.7981728939468791,-0.798256576445509,-0.7983373682997561,-0.7984149185459314,-0.7984889109603567,-0.7985590672459095,-0.7986251489177539,-0.7986869579018461,-0.798744335913862,-0.7987971627360313,-0.7988453535527608,-0.7988888555412686,-0.7989276439391224,-0.7989617178257448,-0.7989910958589868,-0.7990158122007663,-0.7990359128479613,-0.7990514525570854,-0.7990624925151354,-0.7990690988659284,-0.7990713421533959,-0.7990692976925421,-0.7990630468276989,-0.7990526789882805,-0.799038294406924,-0.7990200073255498,-0.7989979494833296,-0.7989722736582529,-0.798943157021988,-0.7989108040666195,-0.7988754488718449,-0.7988373565020036,-0.7987968233530818,-0.7987541763095679,-0.7987097706180143,-0.7986639864366739,-0.7986172240764835,-0.7985698980057202,-0.7985224297465771,-0.7984752398444478,-0.7984287391376381,-0.7983833195946879,-0.7983393450167311,-0.7982971419220649,-0.7982569909383929,-0.79821911902451,-0.798183692827521,-0.7981508134543405,-0.798120512898102,-0.7980927523123784,-0.798067422270424,-0.798044345084815,-0.7980232791970171,-0.7980039255788061,-0.7979859360203825,-0.7979689231158356,-0.7979524716973494,-0.7979361514174713,-0.7979195301353973,-0.7979021877301842,-0.7978837299421907,-0.7978638018344721,-0.7978421004688163,-0.7978183864063428,-0.7977924936697575,-0.7977643378425027,-0.7977339220280024,-0.79770134044856,-0.7976667795263773,-0.7976305163568467,-0.7975929145547414,-0.7975544175250409,-0.7975155392800573,-0.797476852991213,-0.7974389775255829,-0.7974025622725436,-0.7973682706132404,-0.7973367624239963,-0.7973086760334647,-0.7972846100716897,-0.7972651056571325,-0.7972506293651118,-0.7972415574082954,-0.7972381614373988,-0.7972405963387846,-0.7972488903660591,-0.797262937896041,-0.7972824950467351,-0.7973071783372109,-0.7973364665078748,-0.7973697055555354,-0.7974061169721495,-0.7974448091102349,-0.7974847915327313,-0.7975249921415799,-0.7975642768184029,-0.7976014712533727,-0.7976353845854174,-0.7976648344292872,-0.7976886728233337,-0.7977058125970888,-0.7977152536304278,-0.7977161084571728,-0.797707626655961,-0.7976892174708308,-0.7976604701137536,-0.7976211712218279,-0.7975713189733449,-0.7975111334097298,-0.7974410625644279,-0.7973617840650462,-0.7972742019509701,-0.797179438534643,-0.7970788212296469,-0.796973864371394,-0.7968662461649921,-0.7967577810076909,-0.7966503875480733,-0.7965460529582281,-0.7964467940058726,-0.7963546156177995,-0.7962714677211495,-0.7961992012318119,-0.7961395241268422,-0.7960939585872119,-0.7960638002262328,-0.7960500804251752,-0.7960535327794771,-0.7960745646152455,-0.7961132344660271,-0.7961692363042121,-0.7962418912008806,-0.7963301469440164,-0.7964325859802351,-0.7965474418626975,-0.7966726241914066,-0.7968057518262623,-0.7969441939428512,-0.7970851182914317,-0.7972255458165856,-0.7973624106041767,-0.7974926239493995,-0.7976131411901111,-0.7977210298285123,-0.7978135373759728,-0.797888157304175,-0.7979426914736666,-0.7979753074403143,-0.7979845891117723,-0.7979695793397152,-0.7979298131875593,-0.7978653408052166,-0.7977767390679604,-0.7976651113910821,-0.7975320754095124,-0.7973797385054263,-0.7972106614694425,-0.7970278108846838,-0.7968345011193235,-0.7966343270943207,-0.7964310892507255,-0.7962287123678075,-0.7960311600723629,-0.7958423470249886,-0.7956660508659277,-0.7955058260476753,-0.7953649216715698,-0.7952462053802428,-0.7951520952379015,-0.795084501358019,-0.7950447788170303,-0.7950336931281216,-0.7950513992476526,-0.7950974347557888,-0.7951707275009484,-0.7952696176340813,-0.7953918935930933,-0.7955348412399068,-0.7956953050123976,-0.7958697596401402,-0.7960543906953528,-0.7962451820163653,-0.7964380078571506,-0.7966287274882481,-0.7968132799056653,-0.7969877762972359,-0.797148587971058,-0.7972924275667713,-0.7974164215446423,-0.7975181721751906,-0.7975958075273695,-0.7976480182686327,-0.7976740804370792,-0.7976738637147917,-0.7976478251123362,-0.7975969883567594,-0.7975229096487579,-0.7974276308087086,-0.7973136211562908,-0.7971837097554155,-0.7970410098974714,-0.7968888378846867,-0.7967306283069057,-0.79656984807558,-0.796409911486758,-0.796254098530308,-0.7961054785473677,-0.7959668411656493,-0.7958406362179327,-0.795728924079429,-0.7956333375526582,-0.7955550560929747,-0.79549479281353,-0.7954527943456849,-0.7954288532698468,-0.7954223324828844,-0.7954322005415194,-0.7954570767255605,-0.7954952843088998,-0.7955449103167744,-0.7956038698907183,-0.7956699732818828,-0.7957409934515379,-0.7958147322752651,-0.7958890834235972,-0.7959620901239315,-0.7960319961920825,-0.7960972889509872,-0.7961567329217518,-0.7962093934700961,-0.7962546499103118,-0.7962921978993653,-0.7963220412858831,-0.7963444739024369,-0.7963600520952036,-0.7963695590636982,-0.7963739623265509,-0.7963743658303176,-0.7963719583710438,-0.7963679600986492,-0.7963635689192217,-0.7963599085990665,-0.7963579803074197,-0.7963586192144068,-0.7963624575909666,-0.796369895643504,-0.7963810810645428,-0.796395897999512,-0.7964139658275718,-0.7964346478403674,-0.7964570695863878,-0.7964801463397413,-0.7965026188601361,-0.7965230963444169,-0.7965401052372562,-0.7965521423765304,-0.7965577308033546,-0.7965554764719985,-0.7965441240538284,-0.796522610043277,-0.7964901114420521,-0.7964460884184812,-0.7963903195081758,-0.7963229281352212,-0.7962443994832665,-0.7961555870258394,-0.7960577083265034,-0.795952330033172,-0.795841342307621,-0.7957269232416173,-0.7956114941059595,-0.7954976665493634,-0.7953881831026366,-0.7952858525429897,-0.7951934818279153,-0.795113806413364,-0.7950494208241546,-0.7950027113442031,-0.7949757926406223,-0.7949704500307291,-0.7949880889479743,-0.7950296929664447,-0.795095791509904,-0.7951864381074074,-0.7953011997712476,-0.795439157772863,-0.7955989197871491,-0.7957786430743251,-0.7959760680797248,-0.796188561563829,-0.7964131681350232,-0.7966466688525342,-0.7968856454020733,-0.797126548226167,-0.7973657669176683,-0.7975997011596833,-0.7978248305182014,-0.7980377814630479,-0.7982353901056802,-0.7984147592943045,-0.7985733088924605,-0.7987088182802178,-0.79881946035042,-0.7989038265184474,-0.7989609425149332,-0.7989902749791078,-0.7989917291084334,-0.7989656378409262,-0.7989127432439525,-0.7988341709518505,-0.7987313986303403,-0.7986062195452697,-0.7984607023750518,-0.7982971484296294,-0.7981180474249768,-0.797926032912916,-0.7977238383847326,-0.7975142549579477,-0.7973000914237575,-0.797084137283814,-0.796869129245399,-0.7966577214800988,-0.796452459789095,-0.7962557596643784,-0.7960698880951677,-0.7958969488475436,-0.7957388708469602,-0.7955973992209587,-0.7954740885151294,-0.795370297580025,-0.7952871856399456,-0.7952257090948764,-0.795186618671684,-0.7951704566263964,-0.7951775538015837,-0.7952080264563327,-0.7952617729054479,-0.7953384701235041,-0.7954375705822248,-0.7955582996906789,-0.7956996542917837,-0.7958604027307745,-0.7960390870480387,-0.7962340278570517,-0.796443332446546,-0.7966649065939242,-0.7968964704951688,-0.7971355791070233,-0.7973796470634035,-0.7976259781739904,-0.7978717993441818,-0.7981142985780545,-0.7983506665462639,-0.7985781410260285,-0.798794053357351,-0.7989958759154328,-0.7991812694802103,-0.7993481292957652,-0.7994946285599847,-0.7996192580717795,-0.7997208607919453,-0.7997986601453408,-0.7998522810058714,-0.7998817624599285,-0.7998875616348359,-0.7998705481017043,-0.7998319886106682,-0.7997735221835691,-0.7996971258666964,-0.7996050717254152,-0.7994998759344986,-0.7993842410735909,-0.7992609929678555,-0.7991330136111884,-0.7990031718663233,-0.7988742537465139,-0.7987488941424529,-0.7986295118626876,-0.7985182498043577,-0.7984169219640526,-0.798326968837991,-0.7982494225505247,-0.7981848827956513,-0.7981335043847964,-0.7980949968741481,-0.7980686364053831,-0.7980532895451921,-0.7980474485619332,-0.7980492772428522,-0.7980566660429287,-0.7980672950764092,-0.7980787032234455,-0.7980883614344991,-0.7980937481807472,-0.7980924249239885,-0.798082109467301,-0.7980607450987377,-0.7980265635533386,-0.7979781399906924,-0.7979144384111249,-0.7978348462066123,-0.7977391968546813,-0.7976277801052883,-0.7975013393718352,-0.7973610564070202,-0.7972085237110652,-0.7970457054728575,-0.796874888173176,-0.7966986222734674,-0.7965196566650408,-0.7963408677544678,-0.7961651852058134,-0.795995516444902,-0.795834672053051,-0.7956852941373516,-0.795549789663287,-0.795430270576807,-0.7953285023322072,-0.7952458621860463,-0.7951833083239884,-0.7951413605660659,-0.7951200930563121,-0.7951191389952947,-0.7951377071293215,-0.7951746093781252,-0.7952282986734237,-0.7952969158027061,-0.7953783438137338,-0.7954702683420718,-0.795570242081395,-0.7956757515278694,-0.7957842840971228,-0.7958933937354071,-0.7960007632235752,-0.7961042615004702,-0.7962019945062276,-0.7962923482601002,-0.7963740231343381,-0.7964460585577483,-0.7965078476710152,-0.7965591417521458,-0.7966000445253663,-0.79663099675204,-0.7966527517694024,-0.7966663428847685,-0.7966730437428657,-0.7966743229566202,-0.7966717944230557,-0.7966671648329858,-0.7966621799245753,-0.7966585710265066,-0.7966580033877391,-0.796662027700353,-0.7966720360933609,-0.7966892237136689,-0.7967145568209353,-0.7967487481125685,-0.7967922397699823,-0.7968451944846888,-0.7969074944898356,-0.7969787483961716,-0.7970583054176348,-0.7971452763765862,-0.7972385607074336,-0.7973368785339519,-0.7974388067835952,-0.7975428182234706,-0.7976473222586866,-0.797750706324459,-0.7978513767277418,-0.7979477978501848,-0.7980385287091369,-0.7981222559834723,-0.7981978227421234,-0.7982642522604658,-0.7983207664682239,-0.7983667987371973,-0.7984020008826499,-0.7984262444138742,-0.7984396162226032,-0.7984424090385599,-0.7984351071060295,-0.7984183676411419,-0.798392998714384,-0.7983599342656901,-0.798320206999416,-0.7982749199241426,-0.7982252172982769,-0.798172255718443,-0.7981171760457657,-0.7980610768077891,-0.7980049896437018,-0.7979498572808584,-0.7978965144440902,-0.797845672009221,-0.7977979046210721,-0.7977536419068458,-0.7977131633301195,-0.7976765966507454,-0.7976439198830426,-0.7976149665797906,-0.7975894342133032,-0.7975668953773358,-0.7975468114946986,-0.797528548684749,-0.7975113954216824,-0.7974945815981449,-0.7974772985981011,-0.797458719977557,-0.797438022350793,-0.7974144060827217,-0.7973871153945672,-0.7973554574999928,-0.797318820402303,-0.7972766890005599,-0.7972286591739779,-0.7971744495401711,-0.7971139106144963,-0.7970470311353495,-0.7969739413643039,-0.7968949132207906,-0.7968103571685629,-0.7967208158351904,-0.7966269544156622,-0.7965295479856958,-0.7964294659281164,-0.7963276537547834,-0.7962251126846845,-0.7961228774135781,-0.7960219925790397,-0.7959234884841968,-0.7958283566909806,-0.7957375261267031,-0.7956518403637493,-0.7955720367293987,-0.7954987278796378,-0.7954323864267451,-0.7953733331454149,-0.7953217291970134,-0.7952775727079906,-0.7952406999189071,-0.795210790988302,-0.7951873803946039,-0.7951698717340477,-0.7951575565679189,-0.7951496368336536,-0.7951452502064513,-0.7951434976862239,-0.7951434725933749,-0.7951442900903128,-0.7951451163067893,-0.795145196138672,-0.795143878812694,-0.7951406403643162,-0.7951351022610048,-0.7951270455166292,-0.795116419781132,-0.7951033470484753,-0.7950881198000171,-0.7950711935838991,-0.7950531742171911,-0.7950347999798981,-0.7950169193417086,-0.7950004649173377,-0.7949864244784981,-0.7949758099550327,-0.794969625430495,-0.7949688351754389,-0.7949743327634843,-0.7949869122804114,-0.7950072425662815,-0.795035845327416,-0.7950730778224978,-0.795119120670104,-0.7951739711491583,-0.7952374421756931,-0.7953091669456456,-0.7953886090413801,-0.7954750776160211,-0.7955677471012398,-0.7956656807367065,-0.7957678570982861,-0.7958731987110984,-0.7959806017760406,-0.7960889660155651,-0.7961972236570939,-0.7963043666191886,-0.7964094710444464,-0.7965117184304932,-0.7966104127422057,-0.796704993039042,-0.7967950413154243,-0.7968802854232957,-0.7969605971180235,-0.7970359854355494,-0.7971065857643114,-0.7971726451147362,-0.7972345042074951,-0.7972925770955638,-0.7973473291018748,-0.797399253892256,-0.7974488505120522,-0.7974966011947295,-0.7975429507034559,-0.7975882878945927,-0.7976329300983593,-0.7976771108005284,-0.7977209709842374,-0.7977645543573187,-0.7978078065528756,-0.7978505782536681,-0.7978926320588458,-0.7979336527886891,-0.7979732608130508,-0.7980110278952031,-0.7980464949672419,-0.7980791911979772,-0.7981086536803044,-0.798134447053017,-0.7981561823814644,-0.7981735346516589,-0.7981862582818876,-0.7981942001227355,-0.7981973094983208,-0.7981956449358791,-0.7981893773346795,-0.7981787894356034,-0.7981642715664075,-0.7981463137515773,-0.798125494386736,-0.7981024657827447,-0.7980779369812295,-0.7980526543287075,-0.7980273803684746,-0.7980028716660553,-0.7979798562236555,-0.7979590111605541,-0.7979409413388964,-0.797926159597589,-0.7979150692211423,-0.7979079492158434,-0.7979049428938612,-0.7979060501781872,-0.7979111239399003,-0.7979198705665795,-0.7979318548395555,-0.7979465090715728,-0.7979631463285588,-0.7979809774335197,-0.7979991313307095,-0.7980166782780235,-0.798032655238667,-0.7980460927628602,-0.7980560425897487,-0.7980616051612236,-0.7980619562249127,-0.7980563717144346,-0.7980442501314354,-0.7980251317156541,-0.7979987137749135,-0.7979648616545593,-0.7979236149523908,-0.7978751887271051,-0.7978199696012147,-0.7977585068187626,-0.7976914984785428,-0.7976197733198505,-0.7975442685845043,-0.7974660046110529
